PORT Code,SB no,SB date,Details,Current status,EGM no,ROSL,GST,Gateway,SB_Year
TUGLAKABAD ICD (INTKD6),8876935,2017/09/25,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
3397001846  AACCP0287DCH001  6295879  25 SEP 2017 12:09  COBUN  60  3785.3  495278.97  0  7429  0  7429  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  28 SEP 2017 00:09  Y  22260/2017  24 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R1317440610  2017-10-6 0.0.0.0  MRKU6812849  406077  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXK1ZR
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXXX-18  2017-09-15  59806 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  134677  2017-09-07 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),8898683,2017/09/26,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0594048621  AASPK9028QCH001  6319139  26 SEP 2017 12:09  BEANR  15  1064  519395.84  0  43153  0  43153  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  29 SEP 2017 00:09  Y  22374/2017  31 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
TX227401910  2017-10-19 0.0.0.0  CAXU3150029  407289  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXH1ZE
Invoice Number Invoice Date IGST Paid(INR)
XX-01  2017-09-25  81717 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  135372  2017-09-19 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8909116,2017/09/26,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
DOOPK1147B  AJXPC1898GCH001  6330276  26 SEP 2017 12:09  AEJEA  53  901  4812968.16  0  471671  0  471671  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  29 SEP 2017 00:09  Y  22528/2017  10 NOV 2017 00:11  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R977361210  2017-10-12 0.0.0.0  TGHU9620740  406014  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  129950  25851/2017  2017-11-10 0.0.0.0 ","GSTIN    -    07DXXXXXXXXB1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-09-25  240648 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  139832  2017-11-30 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8909119,2017/09/26,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
DOOPK1147B  AJXPC1898GCH001  6330279  26 SEP 2017 12:09  AEJEA  40  800  4973148.18  0  487369  0  487369  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  29 SEP 2017 00:09  Y  22528/2017  10 NOV 2017 00:11  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R977361210  2017-10-12 0.0.0.0  TGHU9620740  406014  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  134275  25851/2017  2017-11-10 0.0.0.0 ","GSTIN    -    07DXXXXXXXXB1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-09-25  248657 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  139832  2017-11-30 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8909141,2017/09/26,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
DOOPK1147B  AJXPC1898GCH001  6330311  26 SEP 2017 12:09  AEJEA  53  901  4812968.16  0  471671  0  471671  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  29 SEP 2017 00:09  Y  22528/2017  10 NOV 2017 00:11  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R977361210  2017-10-12 0.0.0.0  TGHU9620740  406014  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  129950  25851/2017  2017-11-10 0.0.0.0 ","GSTIN    -    07DXXXXXXXXB1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-09-25  240648 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  139832  2017-11-30 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8909143,2017/09/26,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
DOOPK1147B  AJXPC1898GCH001  6330308  26 SEP 2017 12:09  AEJEA  53  901  4812968.16  0  471671  0  471671  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  29 SEP 2017 00:09  Y  22528/2017  10 NOV 2017 00:11  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R977361210  2017-10-12 0.0.0.0  TGHU9620740  406014  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  129950  25851/2017  2017-11-10 0.0.0.0 ","GSTIN    -    07DXXXXXXXXB1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-09-25  240648 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  139832  2017-11-30 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8909148,2017/09/26,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
DOOPK1147B  AJXPC1898GCH001  6330314  26 SEP 2017 12:09  AEJEA  54  918  4903778.88  0  480570  0  480570  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  29 SEP 2017 00:09  Y  22528/2017  10 NOV 2017 00:11  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R977361210  2017-10-12 0.0.0.0  TGHU9620740  406014  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  132402  25851/2017  2017-11-10 0.0.0.0 ","GSTIN    -    07DXXXXXXXXB1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-09-25  245188 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  139832  2017-11-30 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8910761,2017/09/26,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
DOOPK1147B  AJXPC1898GCH001  6332056  26 SEP 2017 12:09  AEJEA  53  901  4812968.16  0  471671  0  471671  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  29 SEP 2017 00:09  Y  22528/2017  10 NOV 2017 00:11  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R977361210  2017-10-12 0.0.0.0  TGHU9620740  406014  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  129950  25851/2017  2017-11-10 0.0.0.0 ","GSTIN    -    07DXXXXXXXXB1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-09-25  240648 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  139832  2017-11-30 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8913772,2017/09/26,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0510005021  AQBPK4529MCH001  6335318  26 SEP 2017 12:09  IDJKT  2  300  132432.3  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  04 OCT 2017 00:10  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R137720810  2017-10-8 0.0.0.0  CNSU2028217  405679  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    07AXXXXXXXXN1Z4
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXX001  2017-09-12  36391 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  137768  2017-10-28 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8937407,2017/09/27,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0509035337  AAACT6486CCH003  6360604  27 SEP 2017 12:09  LKCMB  418  13886.7  1484685.84  0  21072  0  21072  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  04 OCT 2017 00:10  Y  22260/2017  24 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R1217640710  2017-10-7 0.0.0.0  WHLU2822403  406178  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXQ1Z8
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXX-18  2017-09-26  183793 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  136158  2017-10-03 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),8942181,2017/09/27,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0599059206  AQBPK4529MCH001  6365735  27 SEP 2017 12:09  MVMLE  2100  2130  901609.8  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  03 OCT 2017 00:10  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T437260510  2017-10-5 0.0.0.0  TCNU4466055  000948  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    06AXXXXXXXXG1ZR
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXX/07  2017-09-25  162289 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  136519  2017-10-09 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8942185,2017/09/27,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0599059206  AQBPK4529MCH001  6365733  27 SEP 2017 12:09  MVMLE  900  913  386404.2  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  03 OCT 2017 00:10  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T897160410  2017-10-4 0.0.0.0  TCKU1990300  000949  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    06AXXXXXXXXG1ZR
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXX/08  2017-09-25  69552 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  136519  2017-10-09 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8961510,2017/09/28,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0515036919  AARFS2414BCH002  6386402  28 SEP 2017 12:09  ILASH  228  3274.08  2636033.4  0  202975  0  202975  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  29 SEP 2017 00:09  Y  22260/2017  24 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R1287020910  2017-10-9 0.0.0.0  CCSU8593755  405692  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  86988  25844/2017  2017-10-31 0.0.0.0 ","GSTIN    -    09AXXXXXXXXB1ZQ
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXX/16  2017-09-23  131799 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  136238  2017-10-04 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),8961708,2017/09/28,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
3104003254  AAACA3307KCH003  6386620  28 SEP 2017 12:09  ARBUE  1  8  158368.5  0  3167  0  3167  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  06 OCT 2017 00:10  Y  22374/2017  31 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T567481910  2017-10-19 0.0.0.0  NYKU4815253  407294  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    27AXXXXXXXXR1ZF
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-09-22  17820 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  136898  2017-10-13 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),8964619,2017/09/28,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0588079359  AAACU5306LCH002  6389738  28 SEP 2017 12:09  NOOSL  3  1168.5  303050.84  0  6061  0  6061  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  06 OCT 2017 00:10  Y  22260/2017  24 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R37161110  2017-10-11 0.0.0.0  WHLU5142863  406553  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    05AXXXXXXXXL3ZW
Invoice Number Invoice Date IGST Paid(INR)
XXXX228  2017-09-06  54545 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  N.A.  N.A.  N.A.  N.A. ",2017
TUGLAKABAD ICD (INTKD6),8966600,2017/09/28,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
3104003254  AAACA3307KCH003  6391825  28 SEP 2017 12:09  ARBUE  1  47  757849.2  0  15157  0  15157  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  06 OCT 2017 00:10  Y  24432/2018  25 MAR 2018 00:03  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T567481910  2017-10-19 0.0.0.0  NYKU4815253  407294  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    27AXXXXXXXXR1ZF
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-09-22  70092 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  136898  2017-10-13 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),8967109,2017/09/28,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
3104003254  AAACA3307KCH003  6392344  28 SEP 2017 12:09  ARBUE  4  142.4  1977449.4  0  39511  0  39511  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  09 OCT 2017 00:10  Y  22374/2017  31 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T567481910  2017-10-19 0.0.0.0  NYKU4815253  407294  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    27AXXXXXXXXR1ZF
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-09-22  152148 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  136898  2017-10-13 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),8967731,2017/09/28,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
3104003254  AAACA3307KCH003  6393025  28 SEP 2017 12:09  USNYC  6  298  374976.42  0  6682  0  6682  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  06 OCT 2017 00:10  Y  22374/2017  31 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
J467261810  2017-10-18 0.0.0.0  TCNU6969193  407275  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    27AXXXXXXXXR1ZF
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-09-19  35762 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  135373  2017-09-19 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8999430,2017/09/29,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0589053850  AALCS5528DCH001  6427013  29 SEP 2017 12:09  QADOH  5  2590  400321.38  0  8006  0  8006  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  04 OCT 2017 00:10  Y  22374/2017  31 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R297241810  2017-10-18 0.0.0.0  MRKU9663923  407271  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXM1ZZ
Invoice Number Invoice Date IGST Paid(INR)
053  2017-09-13  72054 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  135755  2017-09-25 00:00:00.0  INNSA1  NC ",2017
TUGLAKABAD ICD (INTKD6),9000406,2017/09/29,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0595012647  AAACC6689ECH001  6428046  29 SEP 2017 12:09  PKKHI  746  10619  3765676.46  0  56485  0  56485  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  10 OCT 2017 00:10  Y  22374/2017  31 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R1477041710  2017-10-17 0.0.0.0  BMOU6923100  406966  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXB1ZR
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXX-18  2017-09-27  451879 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  136071  2017-09-29 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),9003019,2017/09/29,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0595012647  AAACC6689ECH001  6430835  29 SEP 2017 12:09  PKKHI  833  8404  5375435.34  0  80632  0  80632  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  11 OCT 2017 00:10  Y  22374/2017  31 OCT 2017 00:10  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R1477041710  2017-10-17 0.0.0.0  BMOU6923100  406966  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXB1ZR
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXX-18  2017-09-27  645045 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  136071  2017-09-29 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),9009228,2017/09/29,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
2915001367  BEEPS0785MCH001  6437389  29 SEP 2017 12:09  MUPLU  61  630.32  394472.44  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  03 OCT 2017 00:10  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R1287020910  2017-10-9 0.0.0.0  TCKU1325362  406513  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    09BXXXXXXXXA1ZM
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXX/17  2017-09-09  24308 
XXXXXXXXXXXXX/17  2017-09-09  22685 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  135119  2017-09-14 00:00:00.0  INNSA1  S ",2017
